"","XX_rep2","XX_rep4","XX_rep6","XX_rep8","XX_rep9","XX_rep10","Xm_rep1","Xm_rep2","Xm_rep4","Xm_rep11","Xm_rep12","Xm_rep14","Xp_rep2","Xp_rep4","Xp_rep5","Xp_rep6","Xp_rep7","Xp_rep10"
"228220_at",6.97740849499908,7.90577718402337,7.73979053026691,7.85189786555081,8.08613295914589,7.53809289096563,6.40250225802731,6.38481029731085,7.55473086608069,7.62083730957582,7.70510564368761,7.45822241817662,5.92972846503879,7.14534938910755,7.39355335323981,7.76871248020552,7.47564587911976,7.38220894960573
"216676_x_at",7.16186065788114,6.50574057406424,6.62047245840813,6.76157435791418,7.37681832812029,6.24245627524743,6.10443668758092,7.19693506049077,7.2271069695438,6.89909289247643,7.25833271640007,6.44311491719246,6.45874820297009,7.11003274041984,7.14216352680544,6.93302740170635,6.72284646939497,7.851844233043
"243514_at",7.68310666486881,8.0691650851511,7.82306639061929,8.59656684785689,8.99352685081795,8.836004539723,8.67956455421107,8.24931597680044,8.27625910792465,7.25644913423837,8.22026418440674,8.24430725440721,7.52327697861792,8.1807173303701,8.28949335743322,8.54417226242964,8.17130844049264,7.12104207689619
"1554883_a_at",5.78340638707992,6.35109502925083,6.15225253989481,5.73786931390464,5.87136827057144,4.61500036170036,4.39342546992987,5.12888464368723,4.19491236098426,5.6519771668552,5.44775122808171,5.32500780053836,3.97403629295872,6.29450405345953,5.60451825440448,5.38907139711928,4.64585567456361,5.51116612406558
"225070_at",8.54903853654309,8.94923431444185,8.86697412241726,8.81275693125006,8.4909800476709,7.46147313314573,8.06199990383394,8.05074461228097,7.49448813050638,8.7889560950995,8.68100779090475,8.58482595605541,7.27224002272957,8.81437699756612,8.57632149081448,8.37922090901817,7.5766052323984,8.92972426668913
"224693_at",8.13836022647413,8.52878071202904,8.36640620893414,8.38415220519881,8.06346842634635,7.61821653377104,7.60120593056106,7.81337287655623,7.23652777747387,8.08245933434846,7.99653043593397,8.0568902189096,7.18305174461913,8.056231984923,7.69871674255915,7.40474486959732,7.08490608307244,7.94060950960762
"230942_at",6.83333270064268,7.49915733638804,8.58960131518533,7.69932101795022,7.5431320103573,7.24368766134844,8.71685879566637,8.20255600430415,9.36601363679905,7.93954143592571,7.41751889453206,7.9864525618758,7.19664361333437,7.50895688862541,7.00432897377198,8.25558184909429,9.22014355033438,8.87877559143865
"226443_at",7.99539168588795,7.846647638895,7.5784165446176,7.66661097076669,7.54576762348931,6.41793737605603,7.08096473829022,6.95053738018051,6.09609608134491,8.26041088369397,7.47369101319786,7.45086855743052,6.33606242378878,7.50002989182906,7.24017959718623,7.06390191358346,6.90704789677254,7.67171655651049
"226796_at",7.48385456059828,7.44023230111692,7.56554543938668,8.13389869957449,7.93705909426892,6.94274029310754,7.28310588917206,7.06386922985449,6.77037016107655,7.66033105209294,7.7493479009049,7.42357493169802,6.77450275820562,7.73523587220194,7.79486548322169,7.2333509777969,6.75499340031886,7.321109368558
"225576_at",8.30143536202344,8.84167776638474,8.6926774852454,8.65425477600515,8.13497486583006,7.54412310734113,7.74996853060912,7.63620882703398,8.0102260610264,8.42234305013824,8.03261894142295,8.01404200277895,7.53813496666129,8.60883918373049,7.89506181113982,7.60090237401026,7.50818393888444,7.58138523021143
"201897_s_at",7.5524461228445,7.84154714905332,7.5030241496825,7.60174040116302,7.47005638628611,5.86614699913964,7.33818867486635,6.93364776421473,6.29009678358041,7.89969087360971,7.57168769692655,7.55141324425368,5.85690816824524,8.02901439140011,7.86065010301341,7.271642428823,7.66799384513764,8.06323172145184
"238066_at",9.72594061071956,9.73850006843146,9.97989766161452,9.71018786235687,9.53833400717694,9.45719473097124,7.46611407335505,6.93354908057218,9.4229227720996,9.88360606534077,9.22517739113594,9.01259591515777,9.34772314351056,9.50268453018893,9.37343540355183,8.62017316234686,9.94530035611483,8.70031367737
"204170_s_at",7.4695342270702,6.81355529108971,7.88901114088055,7.23163297792483,7.46277301394503,7.13351964893681,7.81708642744568,7.62242979787251,6.55890777539121,7.79080732917146,7.32449838277459,6.95318986041947,6.21255670358995,7.11015763627959,7.25502045298942,6.03689844863731,7.92930208474387,7.00816247200799
"230075_at",5.82665303403509,6.09963680222014,5.99458197363908,5.85755479112465,5.55135567197478,5.47682728409721,6.27277650386245,6.47362434288545,5.09973353688471,6.6350631242232,6.02765278186989,5.33476147285843,5.40133980181202,5.31776319996756,5.57029391794732,5.67726689564054,6.07225226384512,6.04556232751545
"228170_at",8.74359011037096,8.13965534967131,8.91779077306513,8.56561961812509,8.0917498705633,9.51454574323331,5.92708983644474,6.192296375522,7.37617072463827,8.69281541005408,8.60309527081239,7.57368323009818,6.41753866614059,7.3538204549283,7.94832767894802,7.48207202369296,8.22167997942896,7.95307484254658
"225400_at",7.37652573207039,7.44791538152021,7.12681167834717,7.28060907909783,7.29571981702608,6.413585112473,6.83151164145215,6.42505101961794,6.06953600436882,7.36493214425463,7.283872481814,7.06707576105684,6.26215709532571,7.52209266457455,7.24713032430694,7.18978021409451,6.26780980221631,7.47030844743724
"217966_s_at",8.12254863093012,8.74293549573547,9.49981908443435,9.29334398431131,8.92520252419422,9.3633062398054,9.16706121931997,8.48294701140113,9.68429529335163,8.5232733863498,8.63782325709935,8.51468027162896,9.13136176548706,8.75266612301298,8.67788735778135,8.84151029014647,8.62434939419332,8.41483168017381
"215105_at",6.85606822940851,7.29844036142144,6.60271014323167,7.2410937655253,7.33257960452307,8.09944393615881,7.70787885066551,7.94273268079699,7.86155078314668,6.08420889036284,7.69052024384001,7.60960141527602,7.69958819371865,7.12948101356287,7.86496686608469,8.02749613747069,7.59348492203954,6.59980910415084
"242039_at",6.71146442723191,7.08484746876777,6.96856841712184,6.93227817435204,7.40371760248448,7.73451060557586,7.66711819486462,7.49241886955377,8.34616101449786,6.40406905033287,7.02175895852773,6.99439881824117,7.85281775748682,6.29955619534359,7.10762406822132,6.79606456857059,7.29650259899014,6.73915932835139
"204066_s_at",5.68662286331059,6.00199134817002,5.48786694505047,6.22065404043589,5.6806520939259,4.77405680018117,6.69193359813261,4.96360371443892,4.9504504499112,4.97165626627002,5.36970294621531,4.74324072884612,4.74697858103189,5.27272913239548,5.26088364400079,5.52288679810864,5.38089516049705,6.53666379580113
"1552335_at",7.27820394034071,6.77234849564602,7.1717860867684,7.08955683495108,7.13280557069362,6.04883793951337,5.69113614917465,5.75429950993783,6.86011829439896,7.17011748892967,6.80369583992376,6.48781512417764,6.17896464794567,6.89383501524552,6.66853247392558,6.62480196311557,5.88793707155225,6.67459232898756
"243492_at",6.77900929190716,7.41742452670413,6.61645349670234,6.59950046571702,6.00644189111538,6.7627972675661,6.74470692655028,7.91732096871339,5.95054514832272,6.82621874600165,6.85350338666155,6.78212342864601,7.15567254354323,6.68715852354407,6.0065182571748,5.97680783466279,6.55114921891649,6.70876787704693
"1553176_at",7.66314091718222,6.0131463003762,5.76898484153441,7.23356004502163,6.3804824235109,4.73533782233602,5.31592436902685,5.23549483554086,4.95582056517398,6.5560647282146,7.11024828980373,6.09669813304258,4.48884834003204,6.89053611565679,6.77982033533006,6.88627068268602,4.89009926665078,7.26253789621765
"203015_s_at",5.44563078540476,5.62324212803431,5.40175341520918,5.4079576023934,5.32714277400847,4.6136569499627,4.97345939607685,4.6860393390689,4.38766439894982,5.2567777068847,5.34394898868614,5.3249215976256,4.39324513950119,5.0384834795905,5.18039817937183,5.31776319996755,5.43107252888661,5.45097144433265
"236220_at",3.4190815802437,3.86869873551024,3.36418636164661,3.73154551107862,3.39810966991593,3.65343314916932,3.61374335483458,5.59360906150388,3.25040833307896,4.52802220704135,3.85328019857729,4.0948823418566,4.08549543989368,3.85083404681251,3.48197948826887,3.18873947595161,4.13686670537802,3.41354703986039
"1552541_at",8.6325927927316,8.48350571496318,8.27079076748721,8.17828048093716,8.89777796331976,6.6949307646026,6.32507950323807,6.59662067766658,6.26864950080609,7.98705426379905,8.12759628797636,7.61944299841514,6.44434842297987,8.14773252145943,7.78920765090009,8.24397860391977,7.13821710066851,8.08228677261248
"200613_at",10.7946301743697,10.7550475769994,10.6972527665343,10.8358971283191,10.7540013884016,9.46964645423509,10.1290993010527,9.99333201345788,9.87526690855726,10.7571197049229,10.5788699808999,10.4326427015642,9.47014121836858,10.7054715444997,10.5164576585692,10.3404748418156,9.87204070430375,10.4441715700525
"209635_at",7.1469605517832,7.05427387647283,6.87494368765622,6.35952275302411,6.42594061887415,6.40372860046843,7.01631646872105,6.66072713701264,7.13023584383805,6.42905240162519,6.48644741671696,6.26307758975606,6.36225974486017,6.43201691122966,6.32829541083275,6.66141219908844,6.98943219826535,7.15110531420625
"237919_at",6.28356005266496,6.45816497345653,6.52564384354119,6.78744474730228,5.81375351928379,6.42982190698179,6.65988504172518,6.56964496076052,6.36654399412717,5.53068813217568,5.77880396904656,5.94765949134071,6.53309009138413,5.83731826538338,6.39720954446918,6.1922020766069,5.79420649971224,6.03298807654568
"206207_at",7.77049658207758,9.98918520761629,9.98262515022183,7.28300902031455,9.52183135851839,4.55619610264498,4.31563560233681,7.61049666778698,7.37279744936021,6.81580735359998,6.4545185904092,7.60829418914324,6.20002070529868,8.54242611461255,7.14892203522893,6.71513442533951,6.65301150921638,8.81158202347283
"238939_at",6.70083551975823,6.6573754669539,6.5127681465389,6.85509081832707,7.11492361206364,7.13785797377242,7.3746085763759,7.9700566143641,6.50467573980287,6.15386599131604,6.3708378273947,6.73020368988668,7.19059045864327,6.3919908167787,6.8167907626329,6.44770171056639,6.21172725448567,5.8734741690945
"201735_s_at",8.39962600858097,8.03960657676653,8.77953711201125,8.1259088405017,8.11036824901299,7.40962928193752,8.71774924463869,8.56866069970101,7.63641552971464,8.71804169219492,8.04565223766777,8.07301046592797,7.34089473765267,8.23944678569826,7.91400163856776,7.83795323616532,7.67987583462228,7.94504199345523
"1558739_at",4.75069636995768,5.76201314950417,5.30173069555858,5.75094822818014,5.76829578970368,7.15932824247905,7.33136182429007,7.19612737404841,5.97413416833363,4.32965822828266,5.79963069821997,5.40589854837666,7.32671015097324,5.01479039584462,5.4721152507362,6.53175441113554,6.29801251242292,4.97700211606857
"228573_at",7.85913642985057,7.76241741708111,8.13074629785094,7.90535710687182,7.70844141327935,7.37930053546462,6.4969307141433,7.06315016848374,6.79647847239427,7.76556265346959,7.49945137690427,7.26460831470461,6.66207535424527,7.70521780106107,7.41114319314575,7.15373207440559,6.88587835408116,7.35544534013987
"226896_at",9.135926650085,8.99636253432886,9.27448762655148,9.08783736649503,9.14068618270091,8.32089457925263,8.44952074624297,8.08136384572834,8.5050906049806,9.2561209068695,8.73743307309772,8.82553382037817,8.02401378977415,8.91840888235576,8.90521379592277,8.28922576457699,8.50853117805449,9.00734748097988
"241793_at",5.2228083629764,4.89184296471769,4.42014161197585,5.17179286370107,5.46305038086887,6.17765387370736,6.05309125252575,5.72749897532787,5.85089728921077,5.24344888708227,5.80017362196854,5.6670823823884,5.99277322244178,5.61062290258603,6.06868037484301,5.97661426913876,6.33877474265678,5.2853095827261
"229170_s_at",3.95224975082757,4.36194467400658,3.95725367127659,4.65521436693749,4.57837549525682,5.24658509437837,4.59424735900025,6.0432946548608,4.29384902946192,4.69391134382253,4.28723126785186,5.01276763539889,5.14378141218891,4.0428676197799,4.65178212699667,4.63105964700918,5.17560913256059,3.909577634753
"203950_s_at",6.14621813309176,5.90091961199895,5.99215436586829,5.97972382173214,6.62037629059318,6.5102879164059,6.29819451419427,6.79206458438284,7.07885018395802,6.8140063255443,6.80396539958068,6.77465639718444,6.76637342427923,6.84695085406094,7.11250741244672,6.72990916084792,6.86380998770141,6.84476848456538
"1554508_at",8.76197237631792,8.68607436832615,8.69109216349653,8.64239843205829,8.66875043825724,6.66291240662841,6.94342795789495,6.1508610018624,5.85935945752769,8.17856735963751,8.08017959506059,7.97667901030452,5.89060066591789,8.76963722281081,8.46730677113266,8.1804366458155,5.87257713195209,8.10091277725849
"238439_at",6.45401941068949,6.57678371488717,5.09274906086917,6.10046870641085,5.36737772423198,5.21961660230992,4.24889561344232,4.09789403074588,4.9881891557086,5.87300522710187,5.10265062474337,5.49567447375394,4.89234528534599,5.55691363796291,5.77377345704876,4.84180570675057,4.84321130881729,6.36594242174776
"213549_at",6.407113101067,8.0698780307208,7.59959140289967,7.46301452886557,6.98041533376151,6.20945014158112,6.16742471639177,6.31427058567732,5.88294224771913,7.10267083087789,6.35574310413508,6.5456848410649,5.64026578604357,6.96364410622834,6.7581151799296,7.0805400020691,6.31285111003444,6.96232748572151
"1565620_at",6.41993520197134,6.38025653268689,5.87845167418918,6.92545598573533,7.4222309630114,7.56449997737686,7.08298085806001,7.25683806928588,7.1470994585429,5.8431632888781,6.69136359123696,6.76896254385397,6.60358220839278,6.14056051529676,7.08168878738769,7.5904970056503,7.16550931036438,5.62002109679464
"225334_at",8.92233025748801,9.34063469284392,9.09264336913758,9.66339461727878,9.10056683371213,7.63716657290152,8.35454422128707,8.11596654266518,8.20212939947131,8.98247271281057,8.97606743733138,8.30291102327059,7.66428760478448,8.78796527082041,8.3149849353742,8.53794007257334,7.71478840570944,8.92717644071634
"208791_at",7.81681342526392,8.80845404824581,10.2785680070015,9.45050557796274,9.05003947517561,7.9370781525627,10.0059667811303,9.86865545504749,10.3411639164304,9.20394667547261,8.98296659122383,9.33329230678874,8.58018196261106,8.82791252126269,8.18029186397339,9.59281158950719,10.1898554841999,10.3201377071251
"213415_at",6.02503174635627,5.39233723635017,6.15189692570743,6.19723756736101,5.37770585642864,5.70853653480414,5.19876932222123,4.65067665972257,4.82287362813095,5.58444874479235,5.30574260412651,5.49129378625312,4.9001027364977,5.77538276969083,5.14838517524254,5.44332909895982,4.56251262465783,4.99974851107403
"238794_at",6.42756296784921,6.51615108903527,6.37866724766714,6.57608886633503,6.06603285095685,5.31965028681771,5.74630053640794,5.60104829649247,5.24376578782544,6.86212380995503,6.37825957377702,6.5232144010094,5.32210223909518,6.90210468772383,6.39955283739517,5.69340697785884,5.3468227442557,6.65083653803465
"224665_at",10.1758955026575,10.5720143593811,10.2671021552635,10.5826342922204,10.3244440046503,8.82675701510668,10.0567962155937,9.4244407870189,8.82872639267631,10.5462538883513,10.1050552802675,10.1699803550941,9.1600517606301,10.5831760808656,10.3282550136627,10.1590883088626,9.52696886586931,10.7098305437
"238072_at",4.98016443801746,5.06050491027831,4.6211535498379,4.52955949854791,5.34388985726988,4.92385944651802,4.61943322114018,5.1422478256163,4.49728933821508,5.49546209069231,5.07622098405894,5.06960414225274,5.23849941204188,5.60968042840247,5.39364022883253,5.25018081432456,5.13963997552838,5.62471221868197
"200742_s_at",10.7479727559659,10.7405542403914,11.1210602340498,11.0731007878427,10.8611468388686,9.48859094381507,9.40071633091213,9.63615961700015,9.60492028039343,10.9778898961808,10.8097960150898,10.6423637631572,9.37425523855281,10.9430382961045,10.6438983714671,10.4298289265232,9.65004106609303,10.695994095317
"204085_s_at",6.01450719261229,6.71578479086434,6.52148353541845,6.62068562389415,5.89542974563142,5.05600310519271,4.94918169867288,5.2961505899572,5.33701559848305,7.383728378295,6.73282523436304,6.73566534375847,5.14754382161392,7.14887232350126,6.41904988924886,6.17381794908906,5.46075476403986,6.361356025806
"242492_at",8.03309174409888,8.30744689337563,7.90061564597355,8.0151868428942,8.78456420027607,9.76109952805214,8.5141384579278,8.9229416173665,9.26157924058219,7.44146228320358,8.38700107156836,8.19080159572097,9.48480325542618,7.52108732599018,8.35112171085478,8.62892419382968,9.55727413566196,7.38428657720263
"229584_at",9.46629078292742,9.68293079800102,9.8109469933851,10.0920660979416,9.89754549868743,10.408223287566,7.69671482617448,8.12139870446907,9.38091241492818,8.89979597952809,9.14899360187277,9.13804533458896,9.05623816660962,8.81050198752915,9.59227177691132,9.09075915152306,8.85775893079721,8.68228328839441
"235179_at",7.59010704512926,7.08772716563149,7.18294741810364,7.19243699741658,7.45710577960502,8.64707237802262,7.95449492115488,8.0069914367193,6.79011712607566,6.9876405685258,5.91643435344628,6.47437106494379,7.30111217710345,7.03150598908316,6.46768738908602,7.13747270592364,6.51273609011676,6.16547664882639
"227711_at",6.0594196277611,6.08820574095354,6.92937111750398,6.59048259736891,5.62391790872705,5.41061419411098,7.24409560278536,5.6472955107587,5.33462162111657,5.4963959528976,5.85342779005756,5.77373726933278,5.96000410783138,6.15904310015286,5.14753199365064,5.39621983589696,5.35082720750874,6.04982566488124
"1552417_a_at",5.7967881667376,5.8901925549342,5.76413786263834,5.94336839853463,5.98165888325205,5.05556976190443,5.36166235621696,5.61781357833166,4.46166098221741,6.10838532023602,6.03023773149662,5.73636847792292,5.15462757895207,6.20217185480864,6.16054674413348,5.57481001180643,5.02405705335342,6.13478020934074
"227295_at",7.32160036621205,6.94518701465186,7.59801012140934,7.38539789291878,7.25145406946411,6.49186402112789,6.71308742799313,6.2610107705356,6.56029753731622,7.22371595988753,6.98965765928154,6.79139246032468,6.24484668159952,6.78598023247529,6.53720213538544,5.94701865487817,6.54280091707751,6.58343461531634
"242445_at",5.60774220316953,4.87345115325094,5.27822097092385,5.27682746338229,5.59022328593377,4.24755601744747,3.54552421905666,3.99076967702744,3.99826344892607,4.96479053588291,4.82171855514786,4.27008885690213,3.63932016242536,4.74108495163678,4.83717190845944,4.23580550419859,3.78814702214959,4.31466356967736
"238692_at",5.85167620482379,6.3885925474957,5.51601794672993,5.58749187763252,5.15801731649152,4.40033879795641,4.83048660531314,5.04861998156496,3.94954011410082,5.36330764122656,5.03392629180805,5.51687660105436,3.68338172367265,5.68628464977362,4.92057602296559,5.2456355195277,4.36727060307467,5.05213418581838
"1554565_x_at",7.01175325696809,7.06987990889549,6.60271014323167,7.22643648732727,7.92752416244574,8.97266469635066,8.18661743513984,8.379293297329,8.88543341532375,6.66261565703756,7.36831678422576,7.59488023728169,8.70745864209879,7.34673503471399,8.02074200314672,8.06199990383394,8.88386061513579,6.28440816877027
"228285_at",5.39733814204513,5.13951006263697,6.28237065633957,6.61082985381562,5.70373067800262,7.05842237546395,5.95204327902538,6.28538176688833,6.00568296599367,6.29415841123972,6.60984384639465,5.96869984505729,5.49624196235509,5.16790564242615,7.27306416103053,6.05601536274363,6.31571066073157,6.02231754191652
"230972_at",5.86691595992403,6.47571762395194,7.38188310526959,7.41261416012751,6.65297808742877,6.93517918395885,7.06113871096992,7.52238765689142,7.6586713189004,6.8787985860878,6.43648549769263,6.6793452249832,5.73328880885817,6.22014713224474,6.31306188557974,7.08826367649984,7.43479420585923,7.54351432100307
"235802_at",7.79344294669015,6.93825133669394,7.15858210756675,7.99710164733138,7.57046691616257,7.95510988518384,6.746608915769,7.0242939610671,7.81403526642761,7.20493149433581,8.32360172329259,8.01629630343396,7.30010646560726,8.33932395066035,8.32042651764917,7.96560619189066,6.79963342601101,7.34966921365931
"235113_at",7.64086576278707,7.04300152145484,7.78800680025961,7.31305727869406,7.54237675187051,6.26237436451877,7.66389243744169,7.4710525455878,6.98112266456001,8.08749349908544,7.29556589672258,7.26749487139674,6.35776255103002,7.42400145717517,7.07664246032388,6.8957265173762,7.1482482535744,7.73272691759633
"225679_at",7.10358566176086,6.32638333244402,6.64727111483995,6.60788288915282,6.96412054025574,4.80962444997715,7.12450020467656,6.90646276685474,6.81996847748789,7.73038122258087,7.10622833946927,6.99455853323671,5.87300634356604,6.66546396301187,6.90042883354179,6.28566574795758,6.49695054280607,7.23572321550195
"226267_at",7.01832634162676,8.12406589312161,7.61760325184634,8.07840164223221,6.78468624229165,7.39538814692784,6.03327145258409,6.07744718817959,7.78086723035056,7.62003790635346,7.0707461398863,6.97769970664269,7.75762332223746,6.61108687215772,6.5601934195246,6.63487712990236,7.07536603840846,7.04937450021703
"226007_at",8.81710361800405,8.42585817868449,8.76084785909594,8.47876270961965,8.56733518503167,7.61035419324821,8.31068980240632,8.08803805430768,7.71208590544624,8.66323111181176,8.26775057509498,8.10262827238867,7.48587464927376,8.56860661690483,8.16685355641583,7.97070360067605,7.8149753392832,8.40121997861327
"209122_at",9.67720971540098,10.3151670808648,9.50510460011179,10.0668033713515,8.84495784272168,8.83630690777606,8.90876157743852,8.57371894424033,9.20593895917663,9.69975794945218,8.42629643844101,9.26202622313852,8.57793905017214,9.03698893348768,9.30675045199475,9.09089711653885,8.6947946552101,9.41625960902378
"205098_at",9.84743522526546,7.86283880214753,9.46692098306438,8.91550613386518,9.78365860788595,9.53961389779044,7.69707220486593,8.5435352383214,9.76990735917439,10.45349257629,9.13080382364193,9.12823675413124,10.0943861142232,9.05462776638664,8.67292813871639,8.46896166243116,9.19595441557679,9.06228930279174
"243969_at",7.82039021195216,6.81922044059942,7.63273103860074,7.65898619704182,7.60111344200438,8.70377783494279,5.81341201921602,6.06393364854834,6.45636046236163,7.99088085602014,7.49989223070626,7.63715743874315,7.35547883777726,7.4687509315464,7.28872184513551,6.69700116270408,7.08237945449789,7.06478678786456
"232280_at",4.81007334251417,5.24968447018669,5.12028148165103,5.43838816590931,5.26312606347638,6.40662172719986,4.59110327092643,5.13794939316385,5.91762236458198,4.84577518849646,5.54162836843317,5.31866040777363,5.78432536199994,4.91332893954715,5.07976957702407,5.02049141868124,5.9907123969894,4.82337678981939
"208304_at",5.22769202710232,5.88843268700682,5.8397934884413,4.67230808284244,6.08637969022693,4.51132681991048,4.55827136437031,5.18230532921614,4.90050293845948,5.09660304217341,4.67796537168579,4.86985850533925,5.00788693855497,5.51096588087238,5.26785812322271,4.77934851727507,4.46494223000076,5.60087418986429
"240201_at",3.77166394718582,4.06440295764202,4.26266338723652,4.13893847719529,4.19376843693475,3.93978141769292,3.95824344904362,4.5745242982466,3.63152544795804,4.49672854350641,4.31819146512356,4.14542792202128,3.73912752634475,4.58244970117013,4.47182016511756,3.8048342289535,4.1707309486494,4.49449822595194
"1553940_a_at",4.93454747717192,5.18035651360293,5.17595326542219,5.33414414752284,4.85535024301586,4.19494049841643,4.41263090923879,4.25118152969272,4.37013300434117,5.09790703805624,4.68919833431392,5.08487608784653,3.93607846532467,5.36162528322026,5.03831981645643,5.29704385133976,4.45003483491533,5.04480827965849
"206991_s_at",9.44234739651175,8.1147561978135,8.653353847128,8.24556812565501,9.67081487776466,8.11726012280898,9.89636148971753,8.78915260663879,8.45289232365791,9.0806196653083,8.70965365824238,8.5701394456146,8.29108988280414,8.23078953752958,8.7368427045486,8.38531132779708,9.09205825797851,9.11116023557852
"206337_at",11.0693507737479,11.1365242897845,10.6250246533953,10.9342794044618,10.5797365284698,10.6739069313725,11.1461270235166,12.4489051782882,10.7360316839725,11.6115906162002,11.4109364361299,11.9293779858455,11.6136734179136,11.1513376913646,10.8565529426375,10.8910876828686,11.4498361422838,11.0495977724128
"225088_at",7.19377344344857,7.07708991177432,6.95094885479866,6.93227817435204,6.87717286830546,5.51771588369112,6.01130532089649,5.73393045117236,4.94465704247935,7.19465903558339,6.73858297133453,6.39526120031196,4.71733980899062,7.30732146495691,6.91975505998849,6.56933509668025,5.71470339298297,6.5056676175998
"1555705_a_at",9.10624969962586,8.94267727208385,9.02743140217242,8.83815355627491,9.03662521268375,8.45475041452101,8.71083484319738,8.22244899724062,8.22503163198419,9.37080172825411,8.96620592694805,8.84013900385266,8.30792696939773,9.25076328842824,9.33673613964436,9.21504026658945,8.30395713163197,9.06566222716073
"207652_s_at",6.31701747294615,5.93027921955885,6.44060035614902,6.4044767038421,5.54758674939253,5.20357804655433,4.97740371279003,5.4168727186514,5.50887672343469,6.12809367643684,5.82243517529984,5.78786629573113,4.68482551520733,5.97471094406068,5.37983915886507,5.29723834456265,4.91143085858953,6.09708409663651
"228058_at",6.12347560074017,6.51279557719551,6.83310700426859,6.26961265058244,5.55544833962634,5.63158879709961,5.30853343943046,5.00738212619605,5.50906049504901,5.47336472822247,5.44301134272945,5.35099987930976,5.01249852425869,6.18159901450307,5.56381560582262,5.41794310556201,4.86711350421482,5.98742002504334
"238416_x_at",6.09671386124153,5.75696474966934,5.88933117717647,6.02103858826918,6.1212668504778,5.37141784544906,4.97434639609314,4.97499988482265,5.12119662941942,6.11734848185543,5.65678889798873,5.84729471395395,5.85619627492178,6.28444591536817,6.05470625616069,5.85069021187773,4.89200858598702,5.75047999801252
"238510_at",7.93150769948498,8.05664257969543,7.98482153538911,7.93028749568583,7.88803035285116,8.1981180655957,7.989051405804,8.15096912350341,7.92856437703166,7.26041112346084,7.09112276373649,6.61454464364628,7.71592309598178,7.02880604912732,6.99490387753528,7.36535133567834,7.15627479904091,7.1976785918804
"228513_at",6.30117010695097,5.69821713468364,6.21833505121247,6.04538272731249,6.72975684599452,7.09380124946223,7.27112363161588,6.83532790878245,7.11218947054237,6.90812794270439,6.695848347412,6.74299004004513,7.16663383542964,6.47262860222596,6.71533726477363,6.47224964768636,7.18994899943029,6.71298024240753
"227374_at",6.64180179717248,6.4782903667538,6.21721955532012,6.55023484399149,7.20814804235705,6.8644240330355,7.33356012446408,7.00290497599146,6.43885467200212,7.23964935948077,7.14175682548907,7.03294267894901,6.10497015872159,6.64826941479755,7.09413393871839,6.59533885839252,7.2675457638578,6.82906985283312
"229045_at",7.70286019129636,6.62355028330363,6.65397539145773,6.19322546343431,6.65209826769555,4.57358801434301,5.83679202863277,5.02425078187425,4.4462727929383,7.0069111468457,6.48281291512117,6.20500854787447,4.72893630078578,7.11392624655666,7.13684530516043,6.53368976235644,4.96989336541903,6.40665490822865
"228505_s_at",6.48629033615936,6.26247245121114,6.1735148290686,6.29383741117521,5.96736425438249,5.04931873110802,5.57674498610941,5.60363647390258,5.47178160778887,6.18936902598471,5.62128494691101,5.77462274093508,5.34997533711282,6.03170140987472,6.35332724428692,5.66521950053053,5.09828017137919,5.64204264509818
"239232_at",5.60855473718464,6.01436926048997,5.84482184597051,5.7289669550136,7.00626218543235,7.12871046358599,7.34299477331007,7.33158671518444,6.76012589102085,5.60367959673601,6.45616149326588,5.95278751343113,6.50585354622048,5.96549787667222,6.73713622362364,7.31561464681201,7.60445981481784,5.11542109177729
"242942_at",6.62885366264175,6.81811582952253,6.52568690309173,6.58490451862709,6.51820300278086,5.27260841306753,5.44443723306542,5.445281662493,5.86764141603844,5.85846545047044,6.17508526126705,6.18591634231209,5.83236392930813,6.16848668985235,6.01916914730762,6.09551875299084,5.56256041981948,6.17347234234558
"1554327_a_at",7.09296022665035,6.57169267849447,6.31172115540576,6.47797215085851,6.76503737684642,5.35954192027546,5.07620103745909,5.11079786614859,5.64014142415578,6.65217031467399,6.17381794908906,5.96937552324735,5.61184490361789,6.49653886682644,6.60013267860742,6.36128552109308,5.46793328055493,6.43863827617512
"1554175_at",8.55657967577897,7.54892680320228,8.23131342087071,7.60987488701534,7.72137486133281,6.3199264009297,5.35654023391592,5.79680408036076,6.53687573377124,7.65243845697077,7.11611272029191,6.94096940700244,6.22284301798686,7.64559672917566,7.47497655077798,7.09058223250053,5.6995191958218,6.8589739166751
"226833_at",6.09117236405191,6.19783552347994,6.36857193924885,5.9810513056902,5.49744163364198,5.84902924658084,5.865061389209,5.87281019139039,5.53597647113092,7.11840046722289,6.36802698708022,6.57453575461633,5.80547632090166,6.68376878905181,6.3851807560115,6.50340670352231,6.4708569142373,6.84305760032386
"238547_at",5.49763773241501,6.18034301097784,6.87527392902712,5.90327619513629,5.56303524056128,5.86427607633673,6.41118817588157,6.57521432454806,6.6445247744795,6.10302786035859,5.89650715295929,6.18522770826823,5.55122149457321,5.9802372983726,5.54533844048745,6.13712670166174,6.5671488009613,6.59982787222825
"212529_at",7.02282971956182,7.65230041930493,7.57779746966642,6.61647576411757,7.20871738382713,7.46361517909462,7.24781436369377,7.21592323403406,6.67527942567645,6.90279574884728,6.28537460449497,6.06671927911272,6.5110409946812,7.05113559448488,6.55153439386278,6.23557859616165,6.18634094428796,6.34594450744683
